ID,Num_of_Vehicle,Num_Of_Pedestrians,Num_of_Minimal_Injuries,Num_of_Minor_Injuries,Num_of_Major_Injuries,Num_of_Fatal_Injuries,City,Address,Location type,Neighborhood,Suburb,Lat,Long,Place_name,Population,Population_density_persqm,Day,Time,Hour,Minute,AMPM,Notation12,Calendar_Date,Month,Year,Quarter,is_Business_Day,Visibility,Light,Road_surface,Traffic_Control,is_day,temperature,sunset,sunrise,precipitation
2091,1,0,0,0,1,0,Toronto,SOUTH KINGSWAY@QUEENSWAY S KINGSWAY RAMP,Mid-Block,High Park-Swansea,Toronto, 43.636096,-79.474475,Toronto,237698,14000,Tuesday,1:35,1,35,AM,1:35,2020-07-14,July,2020,3rd,Yes,clear,dark,dry,no control,0,17.6,2020-07-14T19:57,2020-07-14T04:50,0.0
2092,0,0,0,0,1,0,Toronto,YONGE ST@EGLINTON AVE E,Intersection,South Eglinton-Davisville,Toronto, 43.70666,-79.398326,Toronto,237698,14000,Wednesday,9:50,9,50,AM,9:50,2020-07-15,July,2020,3rd,Yes,clear,daylight,dry,traffic signal,1,24.0,2020-07-15T19:56,2020-07-15T04:50,0.0
2093,0,0,0,0,1,0,Toronto,RIVERWOOD PKWY@HUMBER VALLEY RD,Mid-Block,Stonegate-Queensway,Etobicoke, 43.640029,-79.490817,Etobicoke,365143,2946,Saturday,2:18,2,18,AM,2:18,2020-07-18,July,2020,3rd,No,clear,"dark, artificial",dry,no control,0,21.5,2020-07-18T19:54,2020-07-18T04:53,0.0
2094,4,0,0,3,0,1,Toronto,LAWRENCE AVE E@MCMILLAN AVE,Intersection,West Hill,Scarborough, 43.772986,-79.165462,Scarborough,629941,3356,Sunday,18:02,18,2,PM,6:02,2020-07-19,July,2020,3rd,No,clear,daylight,dry,no control,1,28.3,2020-07-19T19:53,2020-07-19T04:52,0.0
2095,1,1,0,0,1,0,Toronto,911A ADELAIDE ST W@,Mid-Block,West Queen West,Toronto, 43.642802,-79.414745,Toronto,237698,14000,Monday,1:20,1,20,AM,1:20,2020-07-20,July,2020,3rd,Yes,clear,dark,dry,no control,0,24.6,2020-07-20T19:52,2020-07-20T04:55,0.0
2096,0,1,0,0,1,0,Toronto,81 MCCORMACK ST@AVON AVE,Mid-Block,Rockcliffe-Smythe,York, 43.676165,-79.475795,York,145662,6201,Tuesday,6:43,6,43,AM,6:43,2020-07-21,July,2020,3rd,Yes,clear,daylight,dry,no control,1,17.1,2020-07-21T19:52,2020-07-21T04:56,0.0
2097,1,0,0,0,1,0,Toronto,CENTRE RD@HIGH PARK BLVD,Intersection,High Park-Swansea,Toronto, 43.644133,-79.45827,Toronto,237698,14000,Tuesday,18:35,18,35,PM,6:35,2020-07-21,July,2020,3rd,Yes,clear,daylight,dry,stop sign,1,24.0,2020-07-21T19:52,2020-07-21T04:56,0.0
2098,2,0,0,1,1,0,Toronto,CALEDONIA PARK RD@DAVENPORT RD,Intersection,Junction-Wallace Emerson,Toronto, 43.671027,-79.451061,Toronto,237698,14000,Friday,2:54,2,54,AM,2:54,2020-07-24,July,2020,3rd,Yes,clear,"dark, artificial",dry,traffic signal,0,19.3,2020-07-24T19:49,2020-07-24T04:59,0.0
2099,1,1,0,0,1,0,Toronto,KINGSTON  RD@LAKEHURST DR,Intersection,Birchcliffe-Cliffside,Scarborough, 43.696303,-79.2579,Scarborough,629941,3356,Friday,15:54,15,54,PM,3:54,2020-07-24,July,2020,3rd,Yes,clear,daylight,dry,no control,1,24.7,2020-07-24T19:48,2020-07-24T04:58,0.0
2100,1,0,0,0,1,0,Toronto,BRIMLEY RD@MINERVA AVE,Intersection,Cliffcrest,Scarborough, 43.722533,-79.242137,Scarborough,629941,3356,Friday,17:52,17,52,PM,5:52,2020-07-24,July,2020,3rd,Yes,clear,daylight,dry,stop sign,1,24.4,2020-07-24T19:48,2020-07-24T04:58,0.0
2101,1,0,0,0,1,0,Toronto,MARKHAM RD@ELLESMERE RD,Mid-Block,Woburn North,Scarborough, 43.777697,-79.232211,Scarborough,629941,3356,Friday,22:50,22,50,PM,10:50,2020-07-24,July,2020,3rd,Yes,clear,"dark, artificial",dry,no control,0,20.0,2020-07-24T19:48,2020-07-24T04:58,0.0
2102,1,1,0,0,0,1,Toronto,881 SHEPPARD AVE W@,Mid-Block,Clanton Park,Toronto, 43.751918,-79.455127,Toronto,237698,14000,Sunday,21:19,21,19,PM,9:19,2020-07-26,July,2020,3rd,No,clear,"dark, artificial",dry,no control,0,27.1,2020-07-26T19:47,2020-07-26T05:01,0.0
2103,2,2,1,0,0,1,Toronto,STANLEY AVE@STATION RD,Intersection,Mimico-Queensway,Etobicoke, 43.614997,-79.494197,Etobicoke,365143,2946,Tuesday,7:00,7,0,AM,7:00,2020-07-28,July,2020,3rd,Yes,clear,daylight,dry,stop sign,1,22.0,2020-07-28T19:45,2020-07-28T05:03,0.0
2104,1,1,0,0,1,0,Toronto,MIDLAND  AVE@COPTHORNE  AVE,Intersection,Milliken,Scarborough, 43.820635,-79.294894,Scarborough,629941,3356,Tuesday,8:45,8,45,AM,8:45,2020-07-28,July,2020,3rd,Yes,clear,daylight,dry,traffic signal,1,23.0,2020-07-28T19:44,2020-07-28T05:02,0.0
2105,0,1,0,0,1,0,Toronto,746 OSSINGTON AVE@,Mid-Block,Dovercourt Village,Toronto, 43.662532,-79.425884,Toronto,237698,14000,Thursday,9:53,9,53,AM,9:53,2020-07-30,July,2020,3rd,Yes,clear,daylight,dry,no control,1,24.3,2020-07-30T19:42,2020-07-30T05:05,0.0
2106,1,0,0,0,1,0,Toronto,SPADINA AVE@COLLEGE ST,Intersection,Kensington-Chinatown,Toronto, 43.657874,-79.400012,Toronto,237698,14000,Thursday,13:40,13,40,PM,1:40,2020-07-30,July,2020,3rd,Yes,clear,daylight,dry,traffic signal,1,25.5,2020-07-30T19:42,2020-07-30T05:05,0.3
2107,1,0,0,0,1,0,Toronto,ISLINGTON AVE@BLOOR ST W,Intersection,Stonegate-Queensway,Etobicoke, 43.644576,-79.523395,Etobicoke,365143,2946,Thursday,19:50,19,50,PM,7:50,2020-07-30,July,2020,3rd,Yes,clear,daylight,dry,traffic signal,1,25.5,2020-07-30T19:43,2020-07-30T05:06,0.0
2108,1,1,0,0,1,0,Toronto,941 PROGRESS AVE@,Mid-Block,Woburn North,Scarborough, 43.783114,-79.231799,Scarborough,629941,3356,Thursday,15:57,15,57,PM,3:57,2020-08-06,August,2020,3rd,Yes,clear,daylight,dry,no control,1,22.6,2020-08-06T19:33,2020-08-06T05:12,0.0
2109,1,0,0,0,1,0,Toronto,HORNER AVE@ALDERBRAE AVE,Intersection,Alderwood,Etobicoke, 43.602622,-79.540775,Etobicoke,365143,2946,Friday,7:00,7,0,AM,7:00,2020-08-07,August,2020,3rd,Yes,clear,daylight,dry,stop sign,1,17.8,2020-08-07T19:32,2020-08-07T05:14,0.0
2110,0,1,0,0,1,0,Toronto,YONGE  ST@ELM  ST,Intersection,Downtown Yonge East,Toronto, 43.657725,-79.381496,Toronto,237698,14000,Sunday,11:06,11,6,AM,11:06,2020-08-09,August,2020,3rd,No,clear,daylight,dry,no control,1,27.0,2020-08-09T19:29,2020-08-09T05:16,0.0
2111,1,0,0,0,1,0,Toronto,KINGSTON RD@BROOKLAWN AVE,Intersection,Cliffcrest,Scarborough, 43.721976,-79.235935,Scarborough,629941,3356,Sunday,13:45,13,45,PM,1:45,2020-08-09,August,2020,3rd,No,clear,daylight,dry,traffic signal,1,26.0,2020-08-09T19:29,2020-08-09T05:15,0.0
2112,0,0,0,0,1,0,Toronto,GOLDSMITH AVE@CHRYSLER CRES,Mid-Block,Wexford/Maryvale,Scarborough, 43.743945,-79.305675,Scarborough,629941,3356,Sunday,22:39,22,39,PM,10:39,2020-08-09,August,2020,3rd,No,clear,dark,dry,no control,0,23.6,2020-08-09T19:29,2020-08-09T05:15,0.0
2113,1,1,0,0,1,0,Toronto,MARKHAM RD@FINCH  AVE E,Intersection,Malvern West,Scarborough, 43.812899,-79.243037,Scarborough,629941,3356,Monday,5:51,5,51,AM,5:51,2020-08-10,August,2020,3rd,Yes,clear,"dark, artificial",dry,traffic signal,0,21.9,2020-08-10T19:27,2020-08-10T05:16,0.0
2114,1,0,0,0,1,0,Toronto,OAKWOOD AVE@JESMOND AVE,Intersection,Oakwood Village,York, 43.689456,-79.439487,York,145662,6201,Monday,11:17,11,17,AM,11:17,2020-08-10,August,2020,3rd,Yes,clear,daylight,dry,traffic signal,1,28.5,2020-08-10T19:28,2020-08-10T05:17,0.1
2115,3,3,0,2,0,1,Toronto,THE EAST MALL@MONTEBELLO GDNS,Mid-Block (Abnormal),Islington,Etobicoke, 43.647765,-79.559978,Etobicoke,365143,2946,Tuesday,11:09,11,9,AM,11:09,2020-08-11,August,2020,3rd,Yes,clear,daylight,dry,stop sign,1,26.8,2020-08-11T19:27,2020-08-11T05:19,0.0
2116,2,0,1,0,1,0,Toronto,ST CLAIR AVE E@NORTH BONNINGTON AVE,Intersection,Clairlea-Birchmount,Scarborough, 43.715445,-79.265682,Scarborough,629941,3356,Wednesday,15:28,15,28,PM,3:28,2020-08-12,August,2020,3rd,Yes,clear,daylight,dry,no control,1,25.6,2020-08-12T19:24,2020-08-12T05:19,0.0
2117,0,1,0,0,0,1,Toronto,LAKE SHORE BLVD E@CHERRY ST,Intersection,St Lawrence-East Bayfront-The Islands,Toronto, 43.648921,-79.355998,Toronto,237698,14000,Friday,4:45,4,45,AM,4:45,2020-08-14,August,2020,3rd,Yes,clear,"dawn, artificial",dry,traffic signal,0,22.2,2020-08-14T19:22,2020-08-14T05:21,0.0
2118,2,2,0,1,0,1,Toronto,CALEDONIA RD@GLENGROVE AVE,Intersection,Yorkdale-Glen Park,Toronto, 43.706359,-79.465266,Toronto,237698,14000,Friday,11:05,11,5,AM,11:05,2020-08-14,August,2020,3rd,Yes,clear,daylight,dry,no control,1,26.5,2020-08-14T19:22,2020-08-14T05:22,0.0
2119,1,0,0,0,1,0,Toronto,THE WESTWAY@SANDWELL DR,Intersection,Willowridge-Martingrove-Richview,Etobicoke, 43.683776,-79.564822,Etobicoke,365143,2946,Saturday,18:35,18,35,PM,6:35,2020-08-15,August,2020,3rd,No,clear,daylight,dry,no control,1,24.7,2020-08-15T19:21,2020-08-15T05:23,0.0
2120,0,0,0,0,2,0,Toronto,YONGE ST@GERRARD ST E,Intersection,Downtown Yonge East,Toronto, 43.659022,-79.382076,Toronto,237698,14000,Sunday,1:45,1,45,AM,1:45,2020-08-16,August,2020,3rd,No,clear,"dark, artificial",dry,no control,0,21.2,2020-08-16T19:19,2020-08-16T05:24,0.0
2121,0,0,0,0,1,0,Toronto,455 FINCHDENE SQ@,Mid-Block,Morningside Heights,Scarborough, 43.816489,-79.236324,Scarborough,629941,3356,Monday,23:35,23,35,PM,11:35,2020-08-17,August,2020,3rd,Yes,clear,dark,dry,no control,0,17.4,2020-08-17T19:17,2020-08-17T05:24,0.0
2122,1,0,0,0,1,0,Toronto,HILDA AVE@MOORE PARK AVE,Intersection,Newtonbrook West,Toronto, 43.792048,-79.42683,Toronto,237698,14000,Tuesday,12:35,12,35,PM,12:35,2020-08-18,August,2020,3rd,Yes,clear,daylight,dry,stop sign,1,22.1,2020-08-18T19:16,2020-08-18T05:26,0.1
2123,1,0,0,0,1,0,Toronto,KENNEDY RD@FLORA DR,Mid-Block,Dorset Park,Scarborough, 43.747805,-79.274371,Scarborough,629941,3356,Tuesday,19:25,19,25,PM,7:25,2020-08-18,August,2020,3rd,Yes,clear,daylight,dry,no control,1,19.5,2020-08-18T19:15,2020-08-18T05:25,0.0
2124,0,0,0,0,1,0,Toronto,JARVIS ST@SHUTER ST,Intersection,Moss Park,Toronto, 43.655287,-79.373874,Toronto,237698,14000,Wednesday,12:44,12,44,PM,12:44,2020-08-19,August,2020,3rd,Yes,clear,daylight,dry,traffic signal,1,22.1,2020-08-19T19:14,2020-08-19T05:27,0.0
2125,1,0,0,0,1,0,Toronto,WARDEN AVE@ST CLAIR AVE E,Intersection,Clairlea-Birchmount,Scarborough, 43.711974,-79.280963,Scarborough,629941,3356,Wednesday,15:37,15,37,PM,3:37,2020-08-19,August,2020,3rd,Yes,clear,daylight,dry,traffic signal,1,22.5,2020-08-19T19:14,2020-08-19T05:27,0.0
2126,6,6,2,3,1,0,Toronto,SHEPPARD AVE W@KEELE ST,Intersection,Downsview,Toronto, 43.744704,-79.486408,Toronto,237698,14000,Thursday,15:35,15,35,PM,3:35,2020-08-20,August,2020,3rd,Yes,clear,daylight,dry,traffic signal,1,27.4,2020-08-20T19:13,2020-08-20T05:28,0.0
2127,1,1,0,0,1,0,Toronto,1602 BATHURST ST@,Mid-Block,Forest Hill South,York, 43.688666,-79.420535,York,145662,6201,Thursday,17:43,17,43,PM,5:43,2020-08-20,August,2020,3rd,Yes,clear,daylight,dry,no control,1,22.7,2020-08-20T19:13,2020-08-20T05:28,0.0
2128,1,0,0,0,1,0,Toronto,JARVIS ST@DUNDAS ST E,Mid-Block,Moss Park,Toronto, 43.657691,-79.374805,Toronto,237698,14000,Friday,14:17,14,17,PM,2:17,2020-08-21,August,2020,3rd,Yes,clear,daylight,dry,no control,1,27.8,2020-08-21T19:11,2020-08-21T05:29,0.0
2129,0,0,0,0,1,0,Toronto,ST CLAIR AVE E@KENNEDY RD,Intersection,Clairlea-Birchmount,Scarborough, 43.716452,-79.261302,Scarborough,629941,3356,Sunday,4:21,4,21,AM,4:21,2020-08-23,August,2020,3rd,No,clear,"dark, artificial",dry,traffic signal,0,20.8,2020-08-23T19:07,2020-08-23T05:31,0.0
2130,1,0,0,0,1,0,Toronto,ROYAL YORK RD@SIMPSON AVE,Intersection,Mimico-Queensway,Etobicoke, 43.618308,-79.499255,Etobicoke,365143,2946,Tuesday,10:11,10,11,AM,10:11,2020-08-25,August,2020,3rd,Yes,clear,daylight,dry,no control,1,26.2,2020-08-25T19:05,2020-08-25T05:34,0.0
2131,1,0,0,0,1,0,Toronto,HOWARD ST@EDGEDALE RD,Intersection,North St.James Town,Toronto, 43.671263,-79.373225,Toronto,237698,14000,Tuesday,17:36,17,36,PM,5:36,2020-08-25,August,2020,3rd,Yes,clear,daylight,dry,stop sign,1,24.5,2020-08-25T19:04,2020-08-25T05:34,0.0
2132,1,0,0,0,1,0,Toronto,F G GARDINER XY  E@LAKE SHORE BLVD E,Mid-Block,South Riverdale,Toronto, 43.653227,-79.341464,Toronto,237698,14000,Tuesday,21:48,21,48,PM,9:48,2020-08-25,August,2020,3rd,Yes,clear,"dark, artificial",dry,no control,0,20.6,2020-08-25T19:04,2020-08-25T05:34,0.0
2133,1,0,0,0,1,0,Toronto,YONGE ST@FLORENCE AVE,Intersection,Avondale,Toronto, 43.758155,-79.410083,Toronto,237698,14000,Saturday,14:19,14,19,PM,2:19,2020-08-29,August,2020,3rd,No,clear,daylight,dry,traffic signal,1,24.0,2020-08-29T18:58,2020-08-29T05:38,0.0
2134,1,0,0,0,1,0,Toronto,BRIMLEY RD@BARKDENE HILLS,Mid-Block,Cliffcrest,Scarborough, 43.714793,-79.238925,Scarborough,629941,3356,Sunday,13:40,13,40,PM,1:40,2020-08-30,August,2020,3rd,No,clear,daylight,dry,no control,1,21.9,2020-08-30T18:55,2020-08-30T05:39,0.0
2135,2,0,0,1,1,0,Toronto,EGLINTON AVE E@BELLAMY RD N,Intersection,Eglinton East,Scarborough, 43.740187,-79.232021,Scarborough,629941,3356,Tuesday,12:05,12,5,PM,12:05,2020-09-01,September,2020,3rd,Yes,clear,daylight,dry,traffic signal,1,24.2,2020-09-01T18:51,2020-09-01T05:41,0.6
2136,1,0,0,0,1,0,Toronto,BLOOR ST W@GLADSTONE AVE,Intersection,Dufferin Grove,Toronto, 43.660174,-79.433826,Toronto,237698,14000,Tuesday,12:38,12,38,PM,12:38,2020-09-01,September,2020,3rd,Yes,clear,daylight,dry,no control,1,24.9,2020-09-01T18:52,2020-09-01T05:42,0.2
2137,1,0,0,0,1,0,Toronto,67 POTTERY RD@,Mid-Block,Broadview North,Toronto, 43.68669,-79.360172,Toronto,237698,14000,Wednesday,2:30,2,30,AM,2:30,2020-09-02,September,2020,3rd,Yes,rain,"dark, artificial",wet,no control,0,23.0,2020-09-02T18:50,2020-09-02T05:43,0.6
2138,0,0,0,0,1,0,Toronto,BATHURST ST@WOLSELEY ST,Intersection,Kensington-Chinatown,Toronto, 43.647952,-79.404285,Toronto,237698,14000,Wednesday,9:37,9,37,AM,9:37,2020-09-02,September,2020,3rd,Yes,clear,daylight,dry,no control,1,24.2,2020-09-02T18:50,2020-09-02T05:43,0.2
2139,0,0,0,0,0,1,Toronto,DUNDAS ST W@NOTTINGHAM DR,Mid-Block,Kingsway South,Etobicoke, 43.655867,-79.522228,Etobicoke,365143,2946,Friday,4:31,4,31,AM,4:31,2020-09-04,September,2020,3rd,Yes,clear,"dark, artificial",dry,no control,0,13.7,2020-09-04T18:47,2020-09-04T05:45,0.0
2140,1,0,0,0,0,1,Toronto,FINCH AVE W@400 N FINCH E RAMP,Mid-Block,Glenfield-Jane Heights,Toronto, 43.755072,-79.527622,Toronto,237698,14000,Friday,5:51,5,51,AM,5:51,2020-09-04,September,2020,3rd,Yes,clear,"dark, artificial",dry,no control,0,12.3,2020-09-04T18:47,2020-09-04T05:45,0.0
2141,2,0,0,1,0,1,Toronto,BIRCHMOUNT RD@CASS AVE,Intersection,Tam O'Shanter-Sullivan,Scarborough, 43.77888,-79.297031,Scarborough,629941,3356,Friday,15:43,15,43,PM,3:43,2020-09-04,September,2020,3rd,Yes,clear,daylight,dry,no control,1,20.5,2020-09-04T18:46,2020-09-04T05:44,0.0
2142,1,1,0,0,1,0,Toronto,WILSON  AVE@AVENUE  RD,Intersection,Bedford Park-Nortown,Toronto, 43.739798,-79.421603,Toronto,237698,14000,Friday,20:30,20,30,PM,8:30,2020-09-04,September,2020,3rd,Yes,clear,daylight,dry,traffic signal,0,15.1,2020-09-04T18:47,2020-09-04T05:45,0.0
2143,1,0,0,0,1,0,Toronto,AVENUE RD@BLOOR ST W,Intersection,Bay-Cloverhill,Toronto, 43.668646,-79.394099,Toronto,237698,14000,Friday,21:46,21,46,PM,9:46,2020-09-04,September,2020,3rd,Yes,clear,dark,dry,traffic signal,0,15.8,2020-09-04T18:47,2020-09-04T05:45,0.0
2144,1,1,0,0,1,0,Toronto,LAWRENCE AVE E@MORNINGSIDE AVE,Mid-Block,West Hill,Scarborough, 43.768134,-79.187076,Scarborough,629941,3356,Friday,23:14,23,14,PM,11:14,2020-09-04,September,2020,3rd,Yes,clear,"dark, artificial",dry,no control,0,15.0,2020-09-04T18:46,2020-09-04T05:44,0.0
2145,1,1,0,0,1,0,Toronto,WESTON RD@TORYORK  DR,Intersection,Humber Summit,Toronto, 43.753264,-79.542667,Toronto,237698,14000,Sunday,4:33,4,33,AM,4:33,2020-09-06,September,2020,3rd,No,clear,"dark, artificial",dry,traffic signal,0,9.9,2020-09-06T18:44,2020-09-06T05:48,0.0
2146,1,0,0,0,1,0,Toronto,ROGERS RD@BOON AVE,Intersection,Caledonia-Fairbank,York, 43.684645,-79.449245,York,145662,6201,Sunday,11:00,11,0,AM,11:00,2020-09-06,September,2020,3rd,No,clear,daylight,dry,no control,1,19.6,2020-09-06T18:43,2020-09-06T05:47,0.0
2147,1,0,0,0,1,0,Toronto,KINGSTON RD@BELLAMY RD S,Mid-Block,Scarborough Village,Scarborough, 43.733206,-79.223132,Scarborough,629941,3356,Monday,0:00,0,0,AM,12:00,2020-09-07,September,2020,3rd,Yes,clear,"dark, artificial",dry,no control,0,19.4,2020-09-07T18:41,2020-09-07T05:48,0.0
2148,0,0,0,0,2,0,Toronto,BLOOR ST E@CHURCH ST,Intersection,Church-Wellesley,Toronto, 43.670973,-79.383121,Toronto,237698,14000,Thursday,22:40,22,40,PM,10:40,2020-09-10,September,2020,3rd,Yes,clear,"dark, artificial",dry,traffic signal,0,15.3,2020-09-10T18:36,2020-09-10T05:52,0.0
2149,1,1,0,0,1,0,Toronto,DUNDAS  ST E@PARLIAMENT ST,Intersection,Regent Park,Toronto, 43.659369,-79.365978,Toronto,237698,14000,Saturday,2:56,2,56,AM,2:56,2020-09-12,September,2020,3rd,No,clear,"dark, artificial",dry,traffic signal,0,14.2,2020-09-12T18:32,2020-09-12T05:54,0.0
2150,1,1,0,0,1,0,Toronto,VICTORIA ST@SHUTER ST,Mid-Block,Downtown Yonge East,Toronto, 43.655104,-79.379085,Toronto,237698,14000,Monday,12:00,12,0,PM,12:00,2020-09-14,September,2020,3rd,Yes,clear,daylight,dry,no control,1,17.4,2020-09-14T18:29,2020-09-14T05:56,0.0
2151,1,1,0,0,1,0,Toronto,LAKE SHORE BLVD E@LESLIE ST,Intersection,South Riverdale,Toronto, 43.659163,-79.32841,Toronto,237698,14000,Monday,17:22,17,22,PM,5:22,2020-09-14,September,2020,3rd,Yes,clear,daylight,dry,traffic signal,1,16.5,2020-09-14T18:28,2020-09-14T05:56,0.0
2152,0,0,0,0,1,0,Toronto,POTTERY RD@BROADVIEW AVE,Mid-Block,Broadview North,Toronto, 43.686358,-79.358859,Toronto,237698,14000,Wednesday,22:30,22,30,PM,10:30,2020-09-16,September,2020,3rd,Yes,clear,"dark, artificial",dry,no control,0,18.5,2020-09-16T18:25,2020-09-16T05:58,0.0
2153,1,1,0,0,1,0,Toronto,BELFIELD RD@MARTIN GROVE RD,Intersection,West Humber-Clairville,Etobicoke, 43.701876,-79.575588,Etobicoke,365143,2946,Thursday,15:44,15,44,PM,3:44,2020-09-17,September,2020,3rd,Yes,clear,daylight,dry,traffic signal,1,18.8,2020-09-17T18:24,2020-09-17T06:00,0.0
2154,1,1,0,0,1,0,Toronto,QUEEN ST E@CARROLL ST,Intersection,South Riverdale,Toronto, 43.658259,-79.352199,Toronto,237698,14000,Thursday,20:00,20,0,PM,8:00,2020-09-17,September,2020,3rd,Yes,clear,"dark, artificial",dry,pedestrian crossover,0,12.4,2020-09-17T18:23,2020-09-17T05:59,0.0
2155,1,0,0,0,0,1,Toronto,WARDEN AVE@401 C E WARDEN N RAMP,Intersection,Wexford/Maryvale,Scarborough, 43.769049,-79.303577,Scarborough,629941,3356,Thursday,22:40,22,40,PM,10:40,2020-09-17,September,2020,3rd,Yes,clear,"dark, artificial",dry,traffic signal,0,10.7,2020-09-17T18:23,2020-09-17T05:59,0.0
2156,1,1,0,0,1,0,Toronto,MUTUAL ST@CARLTON ST,Mid-Block,Church-Wellesley,Toronto, 43.66239,-79.378139,Toronto,237698,14000,Friday,18:18,18,18,PM,6:18,2020-09-18,September,2020,3rd,Yes,clear,"dusk, artificial",dry,no control,1,11.5,2020-09-18T18:21,2020-09-18T06:01,0.0
2157,1,0,0,0,1,0,Toronto,KENNEDY RD@VILLAGE GREEN  SQ,Intersection,Agincourt South-Malvern West,Scarborough, 43.777182,-79.285518,Scarborough,629941,3356,Friday,23:10,23,10,PM,11:10,2020-09-18,September,2020,3rd,Yes,clear,"dark, artificial",dry,traffic signal,0,8.0,2020-09-18T18:21,2020-09-18T06:00,0.0
2158,1,1,0,0,0,1,Toronto,KIPLING AVE@STEVENSON RD,Intersection,Mount Olive-Silverstone-Jamestown,Etobicoke, 43.744391,-79.582729,Etobicoke,365143,2946,Saturday,6:16,6,16,AM,6:16,2020-09-19,September,2020,3rd,No,clear,daylight,dry,stop sign,0,2.6,2020-09-19T18:20,2020-09-19T06:02,0.0
2159,0,1,0,0,1,0,Toronto,ST CLAIR AVE W@HARVIE AVE,Intersection,Corso Italia-Davenport,Toronto, 43.676394,-79.449786,Toronto,237698,14000,Saturday,21:25,21,25,PM,9:25,2020-09-19,September,2020,3rd,No,clear,"dark, artificial",dry,no control,0,10.2,2020-09-19T18:20,2020-09-19T06:02,0.0
2160,1,1,0,0,1,0,Toronto,4400 DUFFERIN ST@STANSTEAD DR,Intersection,Bathurst Manor,Toronto, 43.76538,-79.466136,Toronto,237698,14000,Sunday,11:01,11,1,AM,11:01,2020-09-20,September,2020,3rd,No,clear,daylight,dry,traffic signal,1,14.9,2020-09-20T18:18,2020-09-20T06:03,0.0
2161,1,1,0,0,1,0,Toronto,SEWELLS RD@KENGATE DR,Intersection,Morningside Heights,Scarborough, 43.81919,-79.202976,Scarborough,629941,3356,Sunday,20:58,20,58,PM,8:58,2020-09-20,September,2020,3rd,No,clear,"dark, artificial",dry,no control,0,10.0,2020-09-20T18:17,2020-09-20T06:02,0.0
2162,0,1,0,0,1,0,Toronto,LAWRENCE AVE E@CROCKFORD  BLVD,Intersection,Wexford/Maryvale,Scarborough, 43.746028,-79.291232,Scarborough,629941,3356,Monday,6:15,6,15,AM,6:15,2020-09-21,September,2020,3rd,Yes,clear,dark,dry,traffic signal,0,9.2,2020-09-21T18:15,2020-09-21T06:04,0.0
2163,1,0,0,0,1,0,Toronto,WILSON AVE@CLAYSON RD,Mid-Block,Oakdale-Beverley Heights,Toronto, 43.717372,-79.524051,Toronto,237698,14000,Tuesday,13:50,13,50,PM,1:50,2020-09-22,September,2020,3rd,Yes,clear,daylight,dry,no control,1,20.1,2020-09-22T18:14,2020-09-22T06:06,0.0
2164,0,0,0,0,1,0,Toronto,DON VALLEY PARKWAY  S@WYNFORD DR,Mid-Block,Banbury-Don Mills,Toronto, 43.728041,-79.330615,Toronto,237698,14000,Wednesday,23:14,23,14,PM,11:14,2020-09-23,September,2020,3rd,Yes,clear,dark,dry,no control,0,14.2,2020-09-23T18:12,2020-09-23T06:06,0.0
2165,1,0,0,0,0,1,Toronto,DUNDAS ST W@DENISON AVE,Intersection,Kensington-Chinatown,Toronto, 43.651957,-79.402225,Toronto,237698,14000,Sunday,18:12,18,12,PM,6:12,2020-09-20,September,2020,3rd,No,clear,daylight,dry,traffic signal,1,13.7,2020-09-20T18:18,2020-09-20T06:03,0.0
2166,1,0,0,0,1,0,Toronto,BRIMLEY RD@PROGRESS AVE,Intersection,Bendale-Glen Andrew,Scarborough, 43.77521,-79.263149,Scarborough,629941,3356,Saturday,11:37,11,37,AM,11:37,2020-09-26,September,2020,3rd,No,clear,daylight,dry,traffic signal,1,21.2,2020-09-26T18:06,2020-09-26T06:09,0.0
2167,1,0,0,0,1,0,Toronto,ST CLAIR AVE E@PHARMACY AVE,Intersection,Clairlea-Birchmount,Scarborough, 43.70978,-79.290897,Scarborough,629941,3356,Saturday,17:54,17,54,PM,5:54,2020-09-26,September,2020,3rd,No,clear,daylight,dry,traffic signal,1,20.7,2020-09-26T18:06,2020-09-26T06:09,0.0
2168,1,0,0,0,1,0,Toronto,DON VALLEY PARKWAY  N@SPANBRIDGE RD,Mid-Block,Flemingdon Park,Toronto, 43.713195,-79.325092,Toronto,237698,14000,Sunday,0:33,0,33,AM,12:33,2020-09-27,September,2020,3rd,No,clear,"dark, artificial",dry,no control,0,19.0,2020-09-27T18:04,2020-09-27T06:11,0.0
2169,1,1,0,0,1,0,Toronto,2301 BRIMLEY RD@HUNTINGWOOD DR,Intersection,Agincourt North,Scarborough, 43.796858,-79.272662,Scarborough,629941,3356,Monday,16:25,16,25,PM,4:25,2020-09-28,September,2020,3rd,Yes,clear,daylight,dry,traffic signal,1,23.5,2020-09-28T18:02,2020-09-28T06:12,0.0
2170,1,0,0,0,1,0,Toronto,ADELAIDE ST E@POWER ST,Intersection,Moss Park,Toronto, 43.654006,-79.362697,Toronto,237698,14000,Sunday,11:52,11,52,AM,11:52,2020-10-04,October,2020,4th,No,rain,daylight,wet,stop sign,1,13.1,2020-10-04T17:52,2020-10-04T06:19,0.0
